N̼mero de Pedido,Cliente,Fecha del Pedido,Monto Total,Estado del Pedido,Ejecutivo Responsable,Producto Comprado
Pedido-1632,Cliente 207,2025-01-08,4661.52,Pendiente,Empleado 17,Producto 7
Pedido-1633,Cliente 1805,2024-05-09,727.93,Procesado,Empleado 78,Producto 140
Pedido-1634,Cliente 1503,2024-08-15,539.19,Enviado,Empleado 85,Producto 115
Pedido-1635,Cliente 241,2024-09-26,1730.84,Pendiente,Empleado 7,Producto 219
Pedido-1636,Cliente 1908,2024-07-19,4753.99,Pendiente,Empleado 63,Producto 6
Pedido-1637,Cliente 922,2024-05-11,4276.45,Procesado,Empleado 85,Producto 47
Pedido-1638,Cliente 1131,2024-05-06,4707.58,Cancelado,Empleado 69,Producto 21
Pedido-1639,Cliente 1315,2024-12-24,679.78,Enviado,Empleado 97,Producto 88
Pedido-1640,Cliente 249,2024-08-18,2506.36,Cancelado,Empleado 31,Producto 270
Pedido-1641,Cliente 1132,2025-01-18,3305.54,Enviado,Empleado 82,Producto 170
Pedido-1642,Cliente 931,2025-02-06,4071.85,Procesado,Empleado 7,Producto 131
Pedido-1643,Cliente 779,2024-10-11,2651.97,Pendiente,Empleado 67,Producto 285
Pedido-1644,Cliente 1027,2024-05-16,2540.04,Pendiente,Empleado 71,Producto 201
Pedido-1645,Cliente 1734,2024-07-07,1894.46,Procesado,Empleado 42,Producto 20
Pedido-1646,Cliente 1580,2024-03-25,1914.72,Entregado,Empleado 31,Producto 197
Pedido-1647,Cliente 106,2024-05-03,513.14,Entregado,Empleado 59,Producto 27
Pedido-1648,Cliente 614,2025-01-15,3767.21,Entregado,Empleado 35,Producto 58
Pedido-1649,Cliente 1533,2024-06-27,869.46,Entregado,Empleado 12,Producto 139
Pedido-1650,Cliente 577,2024-11-30,2179.96,Pendiente,Empleado 9,Producto 118
Pedido-1651,Cliente 1149,2024-07-07,2546.50,Procesado,Empleado 62,Producto 259
Pedido-1652,Cliente 1190,2025-02-11,4768.00,Pendiente,Empleado 9,Producto 170
Pedido-1653,Cliente 1839,2024-12-15,4879.58,Pendiente,Empleado 55,Producto 117
Pedido-1654,Cliente 516,2024-04-18,978.95,Cancelado,Empleado 3,Producto 290
Pedido-1655,Cliente 124,2024-04-30,4472.13,Cancelado,Empleado 67,Producto 219
Pedido-1656,Cliente 698,2024-02-26,2489.24,Enviado,Empleado 44,Producto 164
Pedido-1657,Cliente 613,2025-01-20,2838.29,Cancelado,Empleado 59,Producto 70
Pedido-1658,Cliente 1778,2024-05-01,3666.96,Procesado,Empleado 54,Producto 168
Pedido-1659,Cliente 1818,2024-03-13,3485.78,Pendiente,Empleado 53,Producto 43
Pedido-1660,Cliente 1933,2025-01-08,1432.56,Cancelado,Empleado 20,Producto 111
Pedido-1661,Cliente 307,2024-11-11,291.61,Pendiente,Empleado 77,Producto 129
Pedido-1662,Cliente 458,2024-09-03,4744.08,Pendiente,Empleado 10,Producto 180
Pedido-1663,Cliente 1992,2025-02-15,4649.85,Procesado,Empleado 24,Producto 48
Pedido-1664,Cliente 875,2025-01-23,2835.57,Procesado,Empleado 71,Producto 279
Pedido-1665,Cliente 1902,2024-08-01,3018.12,Entregado,Empleado 88,Producto 294
Pedido-1666,Cliente 384,2024-06-04,2394.80,Enviado,Empleado 98,Producto 300
Pedido-1667,Cliente 1268,2024-03-22,1570.90,Pendiente,Empleado 51,Producto 36
Pedido-1668,Cliente 1254,2024-03-31,2085.98,Cancelado,Empleado 100,Producto 158
Pedido-1669,Cliente 1809,2024-11-11,4936.15,Pendiente,Empleado 17,Producto 221
Pedido-1670,Cliente 277,2024-09-27,4872.31,Procesado,Empleado 81,Producto 204
Pedido-1671,Cliente 825,2024-07-23,3292.70,Pendiente,Empleado 67,Producto 255
Pedido-1672,Cliente 1540,2024-07-28,2178.51,Enviado,Empleado 71,Producto 276
Pedido-1673,Cliente 1471,2024-12-09,1514.82,Enviado,Empleado 61,Producto 180
Pedido-1674,Cliente 1541,2024-07-10,2689.75,Procesado,Empleado 17,Producto 241
Pedido-1675,Cliente 1913,2024-10-02,4537.31,Procesado,Empleado 86,Producto 294
Pedido-1676,Cliente 433,2024-07-27,1611.72,Procesado,Empleado 53,Producto 218
Pedido-1677,Cliente 549,2024-05-17,4519.85,Cancelado,Empleado 38,Producto 223
Pedido-1678,Cliente 1867,2024-03-02,4955.57,Pendiente,Empleado 100,Producto 40
Pedido-1679,Cliente 1116,2024-04-28,103.55,Pendiente,Empleado 38,Producto 169
Pedido-1680,Cliente 535,2024-04-07,2532.50,Enviado,Empleado 73,Producto 69
Pedido-1681,Cliente 1393,2024-10-08,4555.15,Entregado,Empleado 96,Producto 250
Pedido-1682,Cliente 362,2024-10-16,4139.87,Cancelado,Empleado 38,Producto 15
Pedido-1683,Cliente 685,2024-03-19,3812.24,Pendiente,Empleado 99,Producto 127
Pedido-1684,Cliente 885,2024-11-30,4134.49,Enviado,Empleado 13,Producto 156
Pedido-1685,Cliente 1890,2024-07-07,1778.34,Entregado,Empleado 88,Producto 52
Pedido-1686,Cliente 961,2024-11-05,1618.21,Cancelado,Empleado 21,Producto 286
Pedido-1687,Cliente 307,2024-05-16,3940.20,Entregado,Empleado 5,Producto 191
Pedido-1688,Cliente 1336,2024-08-25,656.26,Procesado,Empleado 89,Producto 72
Pedido-1689,Cliente 595,2024-05-11,3471.15,Cancelado,Empleado 84,Producto 175
Pedido-1690,Cliente 1007,2024-09-27,785.07,Pendiente,Empleado 8,Producto 103
Pedido-1691,Cliente 437,2024-08-08,4319.32,Enviado,Empleado 54,Producto 111
Pedido-1692,Cliente 1805,2024-07-07,4613.14,Enviado,Empleado 30,Producto 68
Pedido-1693,Cliente 1819,2024-11-03,4063.37,Pendiente,Empleado 13,Producto 257
Pedido-1694,Cliente 1516,2024-05-23,1143.82,Procesado,Empleado 58,Producto 269
Pedido-1695,Cliente 195,2024-06-29,1000.81,Cancelado,Empleado 30,Producto 264
Pedido-1696,Cliente 1589,2024-11-18,4799.05,Cancelado,Empleado 29,Producto 271
Pedido-1697,Cliente 1962,2024-08-15,2711.84,Procesado,Empleado 43,Producto 239
Pedido-1698,Cliente 718,2024-10-25,2505.89,Entregado,Empleado 90,Producto 200
Pedido-1699,Cliente 364,2024-07-08,3112.97,Cancelado,Empleado 54,Producto 111
Pedido-1700,Cliente 773,2024-11-10,643.54,Procesado,Empleado 5,Producto 296
Pedido-1701,Cliente 203,2024-04-30,1575.58,Cancelado,Empleado 9,Producto 192
Pedido-1702,Cliente 405,2024-05-08,2006.77,Procesado,Empleado 86,Producto 91
Pedido-1703,Cliente 435,2024-04-25,1606.25,Entregado,Empleado 100,Producto 97
Pedido-1704,Cliente 1699,2024-06-04,3276.35,Enviado,Empleado 13,Producto 191
Pedido-1705,Cliente 1777,2024-08-01,1646.23,Entregado,Empleado 51,Producto 27
Pedido-1706,Cliente 136,2024-08-12,4247.31,Procesado,Empleado 36,Producto 174
Pedido-1707,Cliente 305,2024-09-06,1247.65,Entregado,Empleado 100,Producto 158
Pedido-1708,Cliente 340,2024-03-04,4918.88,Enviado,Empleado 26,Producto 8
Pedido-1709,Cliente 1404,2024-05-08,2271.44,Procesado,Empleado 22,Producto 297
Pedido-1710,Cliente 147,2025-01-06,1986.18,Pendiente,Empleado 100,Producto 105
Pedido-1711,Cliente 1101,2025-01-24,1180.52,Enviado,Empleado 41,Producto 217
Pedido-1712,Cliente 635,2024-03-17,4169.52,Enviado,Empleado 91,Producto 216
Pedido-1713,Cliente 522,2024-11-08,3899.17,Cancelado,Empleado 26,Producto 156
Pedido-1714,Cliente 325,2024-07-21,3465.42,Procesado,Empleado 62,Producto 288
Pedido-1715,Cliente 688,2024-03-23,4662.14,Procesado,Empleado 92,Producto 266
Pedido-1716,Cliente 1626,2024-08-08,185.86,Cancelado,Empleado 87,Producto 40
Pedido-1717,Cliente 172,2024-06-04,3375.66,Cancelado,Empleado 15,Producto 61
Pedido-1718,Cliente 1041,2024-10-15,2651.10,Enviado,Empleado 98,Producto 179
Pedido-1719,Cliente 1347,2024-11-18,1750.09,Enviado,Empleado 29,Producto 115
Pedido-1720,Cliente 1203,2024-06-15,4517.99,Enviado,Empleado 70,Producto 186
Pedido-1721,Cliente 297,2024-09-15,1977.81,Cancelado,Empleado 26,Producto 178
Pedido-1722,Cliente 1829,2024-09-11,2609.33,Pendiente,Empleado 76,Producto 178
Pedido-1723,Cliente 986,2024-05-22,2893.38,Cancelado,Empleado 44,Producto 37
Pedido-1724,Cliente 767,2024-08-22,3878.64,Entregado,Empleado 85,Producto 45
Pedido-1725,Cliente 489,2024-06-30,2452.38,Procesado,Empleado 32,Producto 26
Pedido-1726,Cliente 1502,2024-05-11,3433.83,Entregado,Empleado 1,Producto 189
Pedido-1727,Cliente 1364,2024-10-02,3604.47,Pendiente,Empleado 56,Producto 99
Pedido-1728,Cliente 1275,2024-05-22,4651.16,Cancelado,Empleado 31,Producto 184
Pedido-1729,Cliente 565,2024-08-08,1221.99,Enviado,Empleado 25,Producto 199
Pedido-1730,Cliente 1821,2024-06-27,271.42,Procesado,Empleado 4,Producto 291
Pedido-1731,Cliente 571,2024-10-28,1710.14,Cancelado,Empleado 20,Producto 301
Pedido-1732,Cliente 265,2024-03-05,4250.81,Cancelado,Empleado 73,Producto 149
Pedido-1733,Cliente 371,2024-07-10,1796.29,Enviado,Empleado 32,Producto 89
Pedido-1734,Cliente 1627,2024-06-02,4154.17,Procesado,Empleado 64,Producto 84
Pedido-1735,Cliente 1509,2024-07-29,3703.97,Cancelado,Empleado 50,Producto 258
Pedido-1736,Cliente 137,2024-11-15,1080.82,Enviado,Empleado 24,Producto 202
Pedido-1737,Cliente 1543,2024-05-09,3577.00,Enviado,Empleado 28,Producto 234
Pedido-1738,Cliente 1916,2024-05-31,1442.23,Pendiente,Empleado 48,Producto 296
Pedido-1739,Cliente 1511,2024-11-08,2066.53,Pendiente,Empleado 22,Producto 208
Pedido-1740,Cliente 17,2024-09-06,280.26,Entregado,Empleado 74,Producto 204
Pedido-1741,Cliente 1716,2024-12-27,4194.58,Procesado,Empleado 23,Producto 36
Pedido-1742,Cliente 1107,2024-04-09,3051.81,Enviado,Empleado 86,Producto 234
Pedido-1743,Cliente 1635,2024-03-21,3717.56,Pendiente,Empleado 15,Producto 150
Pedido-1744,Cliente 1699,2024-07-30,3576.28,Cancelado,Empleado 3,Producto 233
Pedido-1745,Cliente 29,2024-08-13,3183.17,Pendiente,Empleado 76,Producto 4
Pedido-1746,Cliente 1051,2024-04-26,4644.76,Cancelado,Empleado 97,Producto 69
Pedido-1747,Cliente 506,2024-06-01,2913.97,Procesado,Empleado 13,Producto 115
Pedido-1748,Cliente 1174,2024-05-10,960.34,Cancelado,Empleado 46,Producto 105
Pedido-1749,Cliente 456,2024-05-13,802.22,Enviado,Empleado 63,Producto 83
Pedido-1750,Cliente 885,2024-06-28,2505.15,Procesado,Empleado 6,Producto 17
Pedido-1751,Cliente 1126,2025-02-20,1678.59,Procesado,Empleado 56,Producto 225
Pedido-1752,Cliente 1282,2024-08-13,2994.95,Pendiente,Empleado 27,Producto 124
Pedido-1753,Cliente 619,2024-07-18,4363.48,Enviado,Empleado 77,Producto 37
Pedido-1754,Cliente 669,2024-04-02,460.00,Cancelado,Empleado 42,Producto 285
Pedido-1755,Cliente 413,2024-08-07,2404.93,Entregado,Empleado 63,Producto 138
Pedido-1756,Cliente 189,2024-07-23,1513.50,Cancelado,Empleado 59,Producto 166
Pedido-1757,Cliente 804,2025-02-19,350.11,Enviado,Empleado 91,Producto 43
Pedido-1758,Cliente 1433,2024-12-06,264.81,Procesado,Empleado 28,Producto 32
Pedido-1759,Cliente 941,2024-03-16,4130.25,Entregado,Empleado 75,Producto 5
Pedido-1760,Cliente 1435,2024-03-23,389.15,Procesado,Empleado 56,Producto 291
Pedido-1761,Cliente 342,2024-08-18,3939.07,Cancelado,Empleado 29,Producto 237
Pedido-1762,Cliente 1580,2024-04-26,1229.45,Entregado,Empleado 40,Producto 207
Pedido-1763,Cliente 253,2025-01-12,3078.33,Cancelado,Empleado 34,Producto 57
Pedido-1764,Cliente 945,2024-08-14,3397.45,Cancelado,Empleado 65,Producto 10
Pedido-1765,Cliente 1006,2024-07-27,249.96,Cancelado,Empleado 77,Producto 142
Pedido-1766,Cliente 355,2024-03-27,3413.87,Pendiente,Empleado 33,Producto 67
Pedido-1767,Cliente 1137,2024-06-26,2034.76,Entregado,Empleado 95,Producto 33
Pedido-1768,Cliente 208,2024-03-09,3433.77,Entregado,Empleado 39,Producto 66
Pedido-1769,Cliente 133,2024-11-20,4001.84,Enviado,Empleado 46,Producto 256
Pedido-1770,Cliente 1633,2024-06-27,1720.88,Entregado,Empleado 90,Producto 69
Pedido-1771,Cliente 845,2024-08-03,3169.15,Pendiente,Empleado 62,Producto 149
Pedido-1772,Cliente 1653,2024-07-08,2043.63,Cancelado,Empleado 94,Producto 78
Pedido-1773,Cliente 103,2025-02-22,4107.42,Cancelado,Empleado 11,Producto 128
Pedido-1774,Cliente 18,2024-03-08,2023.29,Pendiente,Empleado 8,Producto 60
Pedido-1775,Cliente 69,2024-06-23,3132.73,Entregado,Empleado 19,Producto 185
Pedido-1776,Cliente 975,2025-02-08,4807.76,Cancelado,Empleado 98,Producto 9
Pedido-1777,Cliente 1589,2024-04-13,614.89,Enviado,Empleado 52,Producto 158
Pedido-1778,Cliente 1418,2024-05-31,2650.79,Enviado,Empleado 4,Producto 93
Pedido-1779,Cliente 442,2025-01-25,1416.63,Enviado,Empleado 91,Producto 124
Pedido-1780,Cliente 840,2024-07-24,2501.24,Cancelado,Empleado 6,Producto 232
Pedido-1781,Cliente 1570,2024-06-15,1574.42,Enviado,Empleado 11,Producto 257
Pedido-1782,Cliente 60,2024-12-30,1257.82,Entregado,Empleado 61,Producto 179
Pedido-1783,Cliente 1112,2024-07-30,3097.73,Cancelado,Empleado 23,Producto 56
Pedido-1784,Cliente 1009,2024-06-27,325.95,Enviado,Empleado 19,Producto 226
Pedido-1785,Cliente 195,2025-01-24,3663.16,Entregado,Empleado 84,Producto 48
Pedido-1786,Cliente 1143,2024-05-22,4711.25,Enviado,Empleado 46,Producto 181
Pedido-1787,Cliente 1023,2025-02-21,1621.55,Procesado,Empleado 44,Producto 234
Pedido-1788,Cliente 1336,2024-10-03,2239.34,Procesado,Empleado 37,Producto 95
Pedido-1789,Cliente 1344,2024-12-23,2836.23,Cancelado,Empleado 54,Producto 21
Pedido-1790,Cliente 1233,2024-04-20,475.41,Cancelado,Empleado 9,Producto 280
Pedido-1791,Cliente 141,2024-12-23,3734.47,Cancelado,Empleado 28,Producto 296
Pedido-1792,Cliente 840,2024-06-21,4690.47,Enviado,Empleado 95,Producto 216
Pedido-1793,Cliente 810,2024-09-02,3402.68,Enviado,Empleado 15,Producto 75
Pedido-1794,Cliente 1628,2025-01-23,292.21,Pendiente,Empleado 76,Producto 273
Pedido-1795,Cliente 1138,2024-10-19,4380.15,Entregado,Empleado 5,Producto 73
Pedido-1796,Cliente 1149,2024-05-14,3648.93,Cancelado,Empleado 66,Producto 107
Pedido-1797,Cliente 1089,2025-02-07,2723.88,Pendiente,Empleado 62,Producto 40
Pedido-1798,Cliente 731,2024-07-21,2098.87,Pendiente,Empleado 95,Producto 259
Pedido-1799,Cliente 296,2025-02-16,1191.60,Procesado,Empleado 72,Producto 119
Pedido-1800,Cliente 1897,2024-02-28,196.71,Pendiente,Empleado 58,Producto 55
Pedido-1801,Cliente 467,2025-01-05,4790.82,Cancelado,Empleado 6,Producto 235
Pedido-1802,Cliente 307,2025-01-31,4622.47,Enviado,Empleado 40,Producto 133
Pedido-1803,Cliente 159,2025-01-08,4906.47,Enviado,Empleado 80,Producto 54
Pedido-1804,Cliente 548,2024-09-16,1881.39,Pendiente,Empleado 71,Producto 66
Pedido-1805,Cliente 1961,2024-03-20,914.45,Procesado,Empleado 38,Producto 13
Pedido-1806,Cliente 1347,2024-11-08,318.99,Cancelado,Empleado 6,Producto 45
Pedido-1807,Cliente 1553,2024-09-19,467.34,Entregado,Empleado 35,Producto 59
Pedido-1808,Cliente 1832,2024-09-16,4374.42,Pendiente,Empleado 24,Producto 282
Pedido-1809,Cliente 1852,2024-11-22,1092.95,Entregado,Empleado 46,Producto 271
Pedido-1810,Cliente 189,2024-08-09,1458.61,Pendiente,Empleado 86,Producto 270
Pedido-1811,Cliente 939,2024-07-29,2988.49,Procesado,Empleado 58,Producto 258
Pedido-1812,Cliente 683,2024-12-14,4287.50,Pendiente,Empleado 91,Producto 270
Pedido-1813,Cliente 1967,2024-10-11,2897.20,Cancelado,Empleado 96,Producto 266
Pedido-1814,Cliente 1699,2024-11-13,674.06,Cancelado,Empleado 97,Producto 277
Pedido-1815,Cliente 1076,2024-03-27,3065.72,Cancelado,Empleado 25,Producto 261
Pedido-1816,Cliente 453,2024-03-28,1556.27,Entregado,Empleado 64,Producto 48
Pedido-1817,Cliente 46,2024-09-14,483.33,Entregado,Empleado 99,Producto 184
Pedido-1818,Cliente 122,2024-10-04,4546.67,Enviado,Empleado 29,Producto 200
Pedido-1819,Cliente 323,2025-02-14,2396.48,Procesado,Empleado 1,Producto 217
Pedido-1820,Cliente 1276,2024-09-16,2671.04,Pendiente,Empleado 12,Producto 69
Pedido-1821,Cliente 736,2024-12-14,2716.18,Enviado,Empleado 60,Producto 264
Pedido-1822,Cliente 1649,2024-08-25,4037.96,Pendiente,Empleado 40,Producto 147
Pedido-1823,Cliente 1203,2024-06-02,4763.12,Entregado,Empleado 14,Producto 121
Pedido-1824,Cliente 1656,2024-11-23,502.82,Entregado,Empleado 23,Producto 39
Pedido-1825,Cliente 1716,2024-09-04,2416.46,Cancelado,Empleado 51,Producto 2
Pedido-1826,Cliente 1476,2024-09-05,3174.64,Entregado,Empleado 10,Producto 133
Pedido-1827,Cliente 932,2024-08-15,430.05,Cancelado,Empleado 96,Producto 62
Pedido-1828,Cliente 170,2024-08-08,1402.12,Cancelado,Empleado 8,Producto 301
Pedido-1829,Cliente 1916,2024-11-03,1258.98,Entregado,Empleado 43,Producto 149
Pedido-1830,Cliente 239,2024-04-03,3921.22,Enviado,Empleado 50,Producto 2
Pedido-1831,Cliente 327,2024-11-01,3030.67,Cancelado,Empleado 89,Producto 72
Pedido-1832,Cliente 1955,2024-03-07,3859.56,Pendiente,Empleado 47,Producto 24
Pedido-1833,Cliente 1547,2024-09-29,1737.77,Procesado,Empleado 77,Producto 240
Pedido-1834,Cliente 905,2025-02-03,272.08,Cancelado,Empleado 78,Producto 68
Pedido-1835,Cliente 727,2024-08-11,430.70,Cancelado,Empleado 25,Producto 83
Pedido-1836,Cliente 1758,2024-04-19,127.63,Pendiente,Empleado 46,Producto 151
Pedido-1837,Cliente 1727,2024-05-13,2086.07,Pendiente,Empleado 92,Producto 119
Pedido-1838,Cliente 1747,2024-09-25,3207.90,Cancelado,Empleado 66,Producto 298
Pedido-1839,Cliente 1746,2025-02-11,2634.46,Procesado,Empleado 62,Producto 270
Pedido-1840,Cliente 1213,2024-05-01,3683.96,Enviado,Empleado 28,Producto 142
Pedido-1841,Cliente 1030,2024-03-15,498.56,Procesado,Empleado 83,Producto 274
Pedido-1842,Cliente 105,2025-02-12,3275.92,Entregado,Empleado 75,Producto 248
Pedido-1843,Cliente 1635,2024-10-10,4504.11,Enviado,Empleado 81,Producto 219
Pedido-1844,Cliente 363,2024-08-18,3781.03,Cancelado,Empleado 67,Producto 129
Pedido-1845,Cliente 415,2025-02-02,2497.00,Pendiente,Empleado 24,Producto 70
Pedido-1846,Cliente 1053,2024-10-02,3218.28,Cancelado,Empleado 68,Producto 155
Pedido-1847,Cliente 1142,2024-09-03,3394.69,Pendiente,Empleado 19,Producto 290
Pedido-1848,Cliente 1441,2024-05-06,105.79,Pendiente,Empleado 30,Producto 4
Pedido-1849,Cliente 483,2024-11-19,2950.27,Cancelado,Empleado 13,Producto 225
Pedido-1850,Cliente 1131,2024-06-24,1286.38,Enviado,Empleado 75,Producto 56
Pedido-1851,Cliente 1640,2024-05-21,3104.04,Cancelado,Empleado 34,Producto 87
Pedido-1852,Cliente 998,2024-05-10,1283.36,Enviado,Empleado 18,Producto 175
Pedido-1853,Cliente 739,2025-01-18,795.21,Entregado,Empleado 10,Producto 210
Pedido-1854,Cliente 1321,2024-07-06,809.75,Procesado,Empleado 51,Producto 53
Pedido-1855,Cliente 453,2024-05-09,3711.91,Enviado,Empleado 29,Producto 204
Pedido-1856,Cliente 265,2024-05-15,3191.62,Enviado,Empleado 38,Producto 150
Pedido-1857,Cliente 1379,2024-12-10,4424.35,Entregado,Empleado 83,Producto 149
Pedido-1858,Cliente 889,2025-01-29,4538.33,Enviado,Empleado 26,Producto 300
Pedido-1859,Cliente 1338,2024-11-18,1782.28,Entregado,Empleado 28,Producto 158
Pedido-1860,Cliente 1125,2024-12-21,466.14,Entregado,Empleado 26,Producto 218
Pedido-1861,Cliente 947,2024-10-15,4999.17,Procesado,Empleado 82,Producto 103
Pedido-1862,Cliente 1345,2024-08-23,2762.09,Pendiente,Empleado 80,Producto 289
Pedido-1863,Cliente 1978,2024-03-10,3480.52,Cancelado,Empleado 45,Producto 46
Pedido-1864,Cliente 972,2025-01-18,188.72,Enviado,Empleado 99,Producto 115
Pedido-1865,Cliente 232,2024-12-10,494.86,Entregado,Empleado 1,Producto 288
Pedido-1866,Cliente 61,2025-01-22,631.59,Cancelado,Empleado 21,Producto 91
Pedido-1867,Cliente 150,2024-12-28,1396.62,Pendiente,Empleado 59,Producto 106
Pedido-1868,Cliente 692,2024-09-09,2123.83,Cancelado,Empleado 96,Producto 27
Pedido-1869,Cliente 128,2025-02-17,3432.64,Pendiente,Empleado 49,Producto 239
Pedido-1870,Cliente 1092,2025-01-06,3871.94,Pendiente,Empleado 1,Producto 193
Pedido-1871,Cliente 1405,2024-10-11,3794.03,Entregado,Empleado 29,Producto 166
Pedido-1872,Cliente 1321,2024-12-28,3252.53,Procesado,Empleado 93,Producto 26
Pedido-1873,Cliente 308,2024-06-30,1162.06,Enviado,Empleado 83,Producto 15
Pedido-1874,Cliente 1527,2024-04-23,943.44,Procesado,Empleado 19,Producto 225
Pedido-1875,Cliente 857,2024-11-25,2155.10,Pendiente,Empleado 28,Producto 9
Pedido-1876,Cliente 983,2024-08-15,4819.01,Procesado,Empleado 48,Producto 70
Pedido-1877,Cliente 733,2025-02-17,1928.17,Pendiente,Empleado 58,Producto 74
Pedido-1878,Cliente 126,2025-02-23,4514.81,Enviado,Empleado 11,Producto 52
Pedido-1879,Cliente 940,2025-01-27,238.01,Enviado,Empleado 74,Producto 264
Pedido-1880,Cliente 1546,2024-08-22,3748.53,Pendiente,Empleado 5,Producto 250
Pedido-1881,Cliente 949,2024-03-31,2517.91,Procesado,Empleado 52,Producto 139
Pedido-1882,Cliente 852,2024-03-18,2880.27,Pendiente,Empleado 90,Producto 68
Pedido-1883,Cliente 1075,2024-04-19,1273.37,Procesado,Empleado 40,Producto 30
Pedido-1884,Cliente 160,2024-03-10,4144.98,Entregado,Empleado 4,Producto 248
Pedido-1885,Cliente 774,2024-11-09,2775.77,Cancelado,Empleado 24,Producto 32
Pedido-1886,Cliente 1013,2024-12-20,1883.78,Enviado,Empleado 49,Producto 80
Pedido-1887,Cliente 52,2024-05-16,1622.71,Cancelado,Empleado 37,Producto 61
Pedido-1888,Cliente 869,2024-12-16,1015.48,Procesado,Empleado 67,Producto 6
Pedido-1889,Cliente 1166,2024-08-19,3115.78,Enviado,Empleado 64,Producto 148
Pedido-1890,Cliente 934,2024-08-20,973.02,Enviado,Empleado 62,Producto 71
Pedido-1891,Cliente 1836,2024-06-21,166.53,Cancelado,Empleado 80,Producto 36
Pedido-1892,Cliente 1834,2024-08-01,3541.80,Procesado,Empleado 33,Producto 225
Pedido-1893,Cliente 940,2024-10-11,706.51,Procesado,Empleado 94,Producto 87
Pedido-1894,Cliente 861,2024-08-30,2289.60,Pendiente,Empleado 29,Producto 165
Pedido-1895,Cliente 452,2024-12-01,3802.10,Cancelado,Empleado 18,Producto 96
Pedido-1896,Cliente 734,2025-01-14,2387.24,Cancelado,Empleado 21,Producto 119
Pedido-1897,Cliente 628,2024-07-18,3685.96,Entregado,Empleado 40,Producto 246
Pedido-1898,Cliente 1625,2024-12-04,4137.09,Cancelado,Empleado 21,Producto 120
Pedido-1899,Cliente 507,2024-06-14,3136.03,Entregado,Empleado 22,Producto 174
Pedido-1900,Cliente 1078,2024-06-28,1107.17,Enviado,Empleado 18,Producto 266
Pedido-1901,Cliente 327,2024-11-20,266.25,Pendiente,Empleado 97,Producto 7
Pedido-1902,Cliente 1086,2024-04-20,2504.64,Procesado,Empleado 43,Producto 164
Pedido-1903,Cliente 1044,2024-11-12,2435.36,Procesado,Empleado 76,Producto 181
Pedido-1904,Cliente 473,2024-11-21,649.71,Entregado,Empleado 97,Producto 288
Pedido-1905,Cliente 1806,2024-03-22,2945.84,Procesado,Empleado 24,Producto 167
Pedido-1906,Cliente 1408,2024-08-04,1872.94,Cancelado,Empleado 75,Producto 86
Pedido-1907,Cliente 1739,2024-06-21,2815.86,Procesado,Empleado 90,Producto 270
Pedido-1908,Cliente 359,2024-05-02,1408.73,Pendiente,Empleado 16,Producto 87
Pedido-1909,Cliente 688,2025-02-05,1222.66,Procesado,Empleado 46,Producto 180
