N̼mero de Pedido,Cliente,Fecha del Pedido,Monto Total,Estado del Pedido,Ejecutivo Responsable,Producto Comprado
Pedido-1714,Cliente 325,2024-07-21,3465.42,Procesado,Empleado 62,Producto 288
Pedido-1583,Cliente 395,2024-05-31,3202.29,Cancelado,Empleado 39,Producto 152
Pedido-3598,Cliente 596,2024-07-27,152.08,Pendiente,Empleado 39,Producto 49
Pedido-3732,Cliente 449,2024-11-27,1717.10,Cancelado,Empleado 51,Producto 251
Pedido-240,Cliente 1618,2024-11-25,4345.06,Enviado,Empleado 37,Producto 83
Pedido-939,Cliente 1502,2024-10-06,3814.34,Pendiente,Empleado 89,Producto 227
Pedido-174,Cliente 411,2024-07-29,3581.01,Enviado,Empleado 29,Producto 280
Pedido-1243,Cliente 1544,2025-01-11,3201.61,Cancelado,Empleado 50,Producto 296
Pedido-4744,Cliente 1120,2024-02-28,3157.60,Procesado,Empleado 97,Producto 49
Pedido-4636,Cliente 1440,2024-07-11,3647.76,Cancelado,Empleado 4,Producto 82
Pedido-2638,Cliente 358,2025-02-14,2666.12,Enviado,Empleado 80,Producto 120
Pedido-1967,Cliente 816,2024-10-23,4668.22,Cancelado,Empleado 47,Producto 33
Pedido-2846,Cliente 538,2024-05-27,3173.32,Entregado,Empleado 65,Producto 264
Pedido-4626,Cliente 1713,2024-09-27,3157.28,Procesado,Empleado 9,Producto 30
Pedido-4566,Cliente 853,2024-06-08,3409.07,Entregado,Empleado 50,Producto 110
Pedido-4491,Cliente 1373,2024-04-02,1791.54,Procesado,Empleado 94,Producto 247
Pedido-1621,Cliente 1348,2024-08-29,3440.32,Entregado,Empleado 39,Producto 196
Pedido-2116,Cliente 233,2024-11-02,2192.64,Enviado,Empleado 35,Producto 279
Pedido-850,Cliente 7,2024-04-12,2385.50,Enviado,Empleado 40,Producto 149
Pedido-541,Cliente 678,2025-02-15,2936.34,Pendiente,Empleado 45,Producto 142
Pedido-4292,Cliente 754,2025-01-12,725.96,Procesado,Empleado 35,Producto 132
Pedido-611,Cliente 1218,2025-01-31,1659.80,Cancelado,Empleado 82,Producto 253
Pedido-2849,Cliente 378,2025-01-08,1666.63,Cancelado,Empleado 51,Producto 117
Pedido-3401,Cliente 1067,2024-05-18,3799.24,Cancelado,Empleado 18,Producto 165
Pedido-269,Cliente 936,2025-01-30,3164.74,Pendiente,Empleado 54,Producto 290
Pedido-945,Cliente 1787,2024-11-09,1585.88,Procesado,Empleado 49,Producto 163
Pedido-1450,Cliente 1951,2025-01-05,3630.17,Enviado,Empleado 73,Producto 151
Pedido-576,Cliente 207,2025-01-21,964.54,Entregado,Empleado 99,Producto 140
Pedido-4147,Cliente 1728,2024-08-13,3879.60,Entregado,Empleado 29,Producto 164
Pedido-4991,Cliente 589,2024-07-29,4320.16,Cancelado,Empleado 59,Producto 58
Pedido-216,Cliente 750,2024-11-08,4837.30,Cancelado,Empleado 47,Producto 159
Pedido-3527,Cliente 729,2024-07-16,1695.65,Cancelado,Empleado 36,Producto 88
Pedido-67,Cliente 900,2024-04-25,4308.35,Entregado,Empleado 80,Producto 85
Pedido-4168,Cliente 840,2024-04-27,2794.18,Procesado,Empleado 54,Producto 256
Pedido-4909,Cliente 13,2024-03-30,3224.90,Pendiente,Empleado 74,Producto 266
Pedido-967,Cliente 248,2024-05-22,3373.28,Cancelado,Empleado 9,Producto 103
Pedido-3129,Cliente 1433,2024-03-15,2697.05,Procesado,Empleado 77,Producto 15
Pedido-1538,Cliente 1103,2024-02-26,3821.01,Enviado,Empleado 37,Producto 250
Pedido-3632,Cliente 759,2025-01-27,261.88,Entregado,Empleado 66,Producto 81
Pedido-4332,Cliente 704,2024-07-27,244.37,Enviado,Empleado 37,Producto 266
Pedido-1,Cliente 143,2024-09-25,4788.84,Pendiente,Empleado 13,Producto 199
Pedido-3929,Cliente 1860,2024-04-09,1271.27,Pendiente,Empleado 29,Producto 259
Pedido-2361,Cliente 670,2024-05-24,1571.76,Procesado,Empleado 37,Producto 226
Pedido-2370,Cliente 1006,2024-12-10,3079.61,Entregado,Empleado 5,Producto 194
Pedido-3507,Cliente 771,2024-04-13,3580.71,Entregado,Empleado 96,Producto 90
Pedido-188,Cliente 381,2024-05-02,4213.41,Entregado,Empleado 17,Producto 230
Pedido-3164,Cliente 218,2024-08-15,3432.13,Procesado,Empleado 94,Producto 54
Pedido-3690,Cliente 1010,2024-11-26,2240.57,Enviado,Empleado 74,Producto 12
Pedido-1459,Cliente 240,2024-11-20,1578.82,Procesado,Empleado 54,Producto 179
Pedido-4141,Cliente 1998,2024-05-25,415.18,Enviado,Empleado 7,Producto 277
Pedido-2230,Cliente 215,2024-06-13,3847.74,Pendiente,Empleado 16,Producto 288
Pedido-3106,Cliente 1712,2024-12-16,1107.88,Entregado,Empleado 50,Producto 283
Pedido-1641,Cliente 1132,2025-01-18,3305.54,Enviado,Empleado 82,Producto 170
Pedido-3481,Cliente 130,2024-10-29,2730.32,Entregado,Empleado 77,Producto 293
Pedido-3668,Cliente 974,2024-03-14,1515.00,Enviado,Empleado 10,Producto 165
Pedido-1110,Cliente 1708,2024-12-02,1998.63,Procesado,Empleado 69,Producto 26
Pedido-4243,Cliente 687,2024-05-19,1640.37,Cancelado,Empleado 26,Producto 176
Pedido-877,Cliente 778,2024-06-07,2815.91,Cancelado,Empleado 19,Producto 17
Pedido-845,Cliente 353,2024-04-30,3646.28,Enviado,Empleado 36,Producto 71
Pedido-3717,Cliente 1052,2024-05-29,594.28,Procesado,Empleado 17,Producto 19
Pedido-3821,Cliente 1300,2024-05-26,4975.80,Enviado,Empleado 62,Producto 292
Pedido-246,Cliente 202,2025-01-15,1837.28,Cancelado,Empleado 31,Producto 280
Pedido-4774,Cliente 317,2024-08-22,1036.41,Cancelado,Empleado 11,Producto 194
Pedido-1482,Cliente 732,2024-09-04,2346.79,Cancelado,Empleado 25,Producto 4
Pedido-3742,Cliente 695,2025-01-26,121.81,Pendiente,Empleado 100,Producto 207
Pedido-1757,Cliente 804,2025-02-19,350.11,Enviado,Empleado 91,Producto 43
Pedido-2659,Cliente 1293,2024-06-14,1209.01,Cancelado,Empleado 4,Producto 66
Pedido-143,Cliente 1371,2025-01-14,3563.78,Cancelado,Empleado 59,Producto 182
Pedido-2793,Cliente 999,2024-03-13,3982.92,Entregado,Empleado 69,Producto 25
Pedido-1810,Cliente 189,2024-08-09,1458.61,Pendiente,Empleado 86,Producto 270
Pedido-3860,Cliente 1358,2024-04-25,4580.28,Pendiente,Empleado 46,Producto 135
Pedido-2708,Cliente 1144,2024-08-05,143.36,Entregado,Empleado 17,Producto 299
Pedido-519,Cliente 489,2024-10-04,1622.13,Entregado,Empleado 44,Producto 249
Pedido-338,Cliente 1490,2024-03-08,479.84,Entregado,Empleado 42,Producto 137
Pedido-2327,Cliente 196,2024-03-13,1950.23,Procesado,Empleado 16,Producto 24
Pedido-822,Cliente 416,2024-11-16,4576.23,Procesado,Empleado 57,Producto 124
Pedido-4055,Cliente 1592,2024-04-25,3522.60,Pendiente,Empleado 56,Producto 4
Pedido-2441,Cliente 1611,2025-01-25,2618.45,Entregado,Empleado 100,Producto 237
Pedido-4796,Cliente 1865,2024-03-10,3839.54,Cancelado,Empleado 49,Producto 219
Pedido-4257,Cliente 179,2024-04-07,3841.05,Cancelado,Empleado 62,Producto 152
Pedido-2730,Cliente 507,2024-06-27,4113.77,Procesado,Empleado 44,Producto 167
Pedido-2719,Cliente 919,2024-11-11,147.82,Cancelado,Empleado 42,Producto 93
Pedido-4469,Cliente 1559,2024-05-01,816.09,Entregado,Empleado 5,Producto 10
Pedido-4325,Cliente 1713,2024-06-04,1641.55,Procesado,Empleado 19,Producto 160
Pedido-23,Cliente 31,2024-03-11,2599.01,Enviado,Empleado 68,Producto 73
Pedido-968,Cliente 1513,2024-09-03,3868.63,Pendiente,Empleado 65,Producto 65
Pedido-1526,Cliente 54,2024-04-17,2734.44,Procesado,Empleado 48,Producto 19
Pedido-586,Cliente 586,2024-06-03,4666.48,Cancelado,Empleado 74,Producto 225
Pedido-1865,Cliente 232,2024-12-10,494.86,Entregado,Empleado 1,Producto 288
Pedido-851,Cliente 942,2024-03-25,2083.49,Procesado,Empleado 16,Producto 208
Pedido-3762,Cliente 818,2024-09-22,1931.92,Procesado,Empleado 62,Producto 183
Pedido-4807,Cliente 1484,2024-05-13,4185.14,Cancelado,Empleado 1,Producto 174
Pedido-3404,Cliente 1382,2024-04-09,1039.92,Cancelado,Empleado 46,Producto 147
Pedido-1936,Cliente 318,2024-12-06,1416.98,Pendiente,Empleado 13,Producto 202
Pedido-1979,Cliente 1537,2024-05-15,4369.58,Enviado,Empleado 13,Producto 152
Pedido-1604,Cliente 989,2024-12-30,1154.96,Pendiente,Empleado 45,Producto 123
Pedido-4574,Cliente 1860,2024-10-23,1015.39,Enviado,Empleado 43,Producto 249
Pedido-983,Cliente 1636,2024-12-24,1606.26,Procesado,Empleado 81,Producto 221
Pedido-3913,Cliente 1770,2024-07-08,4941.11,Pendiente,Empleado 27,Producto 177
Pedido-2627,Cliente 366,2024-03-04,1231.31,Entregado,Empleado 18,Producto 77
Pedido-2497,Cliente 705,2024-07-02,2805.32,Procesado,Empleado 31,Producto 164
Pedido-2054,Cliente 1998,2024-06-22,3787.05,Entregado,Empleado 94,Producto 276
Pedido-1079,Cliente 447,2024-08-28,3705.52,Procesado,Empleado 29,Producto 113
Pedido-1586,Cliente 1313,2024-10-10,2890.41,Enviado,Empleado 54,Producto 262
Pedido-87,Cliente 831,2024-08-16,2951.48,Pendiente,Empleado 59,Producto 217
Pedido-1836,Cliente 1758,2024-04-19,127.63,Pendiente,Empleado 46,Producto 151
Pedido-1572,Cliente 633,2024-08-24,2373.44,Cancelado,Empleado 79,Producto 238
Pedido-1161,Cliente 782,2024-07-30,399.15,Enviado,Empleado 40,Producto 83
Pedido-2576,Cliente 1633,2024-05-24,389.61,Procesado,Empleado 74,Producto 258
Pedido-2870,Cliente 1376,2024-09-08,1724.99,Entregado,Empleado 80,Producto 256
Pedido-1500,Cliente 1560,2024-08-08,772.16,Entregado,Empleado 91,Producto 149
Pedido-3979,Cliente 1978,2025-01-22,179.08,Procesado,Empleado 31,Producto 57
Pedido-3932,Cliente 1726,2024-09-18,2094.43,Enviado,Empleado 29,Producto 61
Pedido-2932,Cliente 253,2024-02-26,3119.16,Entregado,Empleado 91,Producto 258
Pedido-2447,Cliente 1690,2024-04-10,3205.29,Entregado,Empleado 69,Producto 215
Pedido-2203,Cliente 1285,2024-09-09,2937.58,Cancelado,Empleado 7,Producto 204
Pedido-821,Cliente 1554,2024-12-01,3771.70,Enviado,Empleado 36,Producto 266
Pedido-1437,Cliente 1853,2025-01-18,4685.54,Pendiente,Empleado 48,Producto 26
Pedido-3055,Cliente 1878,2025-02-22,1774.36,Procesado,Empleado 20,Producto 241
Pedido-4352,Cliente 787,2024-04-04,4990.12,Pendiente,Empleado 63,Producto 223
Pedido-787,Cliente 1044,2024-10-24,3763.16,Pendiente,Empleado 57,Producto 132
Pedido-2070,Cliente 944,2025-01-22,4116.15,Pendiente,Empleado 91,Producto 238
Pedido-1678,Cliente 1867,2024-03-02,4955.57,Pendiente,Empleado 100,Producto 40
Pedido-1579,Cliente 1765,2024-11-21,2559.99,Cancelado,Empleado 77,Producto 207
Pedido-2901,Cliente 633,2024-11-26,4115.83,Procesado,Empleado 43,Producto 86
Pedido-2210,Cliente 1360,2024-05-27,1956.09,Entregado,Empleado 79,Producto 74
Pedido-2078,Cliente 991,2024-12-22,2579.04,Entregado,Empleado 67,Producto 92
Pedido-4349,Cliente 1009,2024-05-07,2054.17,Procesado,Empleado 55,Producto 260
Pedido-4239,Cliente 199,2024-04-27,1398.81,Pendiente,Empleado 97,Producto 69
Pedido-4718,Cliente 1989,2025-02-24,2077.74,Enviado,Empleado 59,Producto 185
Pedido-4656,Cliente 643,2025-01-08,2682.58,Entregado,Empleado 5,Producto 49
Pedido-2980,Cliente 1576,2024-05-07,4256.78,Pendiente,Empleado 20,Producto 278
Pedido-3294,Cliente 68,2024-08-15,1668.58,Pendiente,Empleado 39,Producto 74
Pedido-3702,Cliente 1141,2024-03-11,2343.92,Enviado,Empleado 10,Producto 79
Pedido-4348,Cliente 223,2024-09-22,2218.21,Entregado,Empleado 62,Producto 267
Pedido-3317,Cliente 836,2024-09-21,1661.47,Procesado,Empleado 35,Producto 23
Pedido-2848,Cliente 958,2024-07-09,1274.76,Entregado,Empleado 23,Producto 176
Pedido-3852,Cliente 853,2024-10-25,750.25,Enviado,Empleado 13,Producto 225
Pedido-4248,Cliente 1368,2024-10-23,2452.74,Enviado,Empleado 27,Producto 183
Pedido-3045,Cliente 301,2025-02-08,859.04,Procesado,Empleado 7,Producto 112
Pedido-3115,Cliente 1014,2024-12-14,3957.55,Procesado,Empleado 34,Producto 132
Pedido-3344,Cliente 1543,2024-10-22,3199.77,Cancelado,Empleado 74,Producto 114
Pedido-2679,Cliente 1686,2024-08-17,3164.48,Cancelado,Empleado 55,Producto 262
Pedido-2684,Cliente 1102,2024-10-02,2088.37,Procesado,Empleado 84,Producto 99
Pedido-4860,Cliente 678,2024-06-18,4179.29,Enviado,Empleado 25,Producto 118
Pedido-4630,Cliente 731,2024-06-10,1331.86,Entregado,Empleado 12,Producto 183
Pedido-2650,Cliente 1628,2024-08-05,3080.15,Cancelado,Empleado 23,Producto 225
Pedido-1871,Cliente 1405,2024-10-11,3794.03,Entregado,Empleado 29,Producto 166
Pedido-181,Cliente 50,2024-05-29,1479.55,Pendiente,Empleado 49,Producto 55
Pedido-2508,Cliente 830,2024-08-16,3688.27,Enviado,Empleado 37,Producto 113
Pedido-1733,Cliente 371,2024-07-10,1796.29,Enviado,Empleado 32,Producto 89
Pedido-3682,Cliente 717,2024-09-18,730.11,Cancelado,Empleado 49,Producto 173
Pedido-1448,Cliente 563,2024-11-24,1640.90,Cancelado,Empleado 81,Producto 114
Pedido-4370,Cliente 922,2024-05-15,643.44,Cancelado,Empleado 11,Producto 162
Pedido-4010,Cliente 1457,2025-01-11,2522.77,Pendiente,Empleado 63,Producto 114
Pedido-128,Cliente 1531,2024-03-18,2797.09,Pendiente,Empleado 39,Producto 42
Pedido-317,Cliente 1715,2024-10-01,4367.47,Procesado,Empleado 98,Producto 87
Pedido-2436,Cliente 1467,2024-04-11,3191.12,Entregado,Empleado 57,Producto 2
Pedido-2012,Cliente 1860,2024-08-27,122.83,Procesado,Empleado 100,Producto 155
Pedido-1997,Cliente 818,2024-08-24,2179.05,Pendiente,Empleado 68,Producto 294
Pedido-1752,Cliente 1282,2024-08-13,2994.95,Pendiente,Empleado 27,Producto 124
Pedido-3057,Cliente 1382,2025-01-30,404.88,Entregado,Empleado 1,Producto 98
Pedido-4418,Cliente 1997,2024-09-14,3048.92,Cancelado,Empleado 43,Producto 189
Pedido-3283,Cliente 1174,2024-03-08,3335.21,Entregado,Empleado 100,Producto 218
Pedido-2605,Cliente 414,2025-01-17,3619.06,Enviado,Empleado 89,Producto 251
Pedido-1082,Cliente 80,2025-01-10,2058.96,Entregado,Empleado 74,Producto 96
Pedido-4936,Cliente 1407,2024-07-19,4677.61,Pendiente,Empleado 8,Producto 181
Pedido-772,Cliente 400,2024-11-17,2401.94,Enviado,Empleado 59,Producto 46
Pedido-847,Cliente 294,2024-08-17,144.07,Pendiente,Empleado 82,Producto 232
Pedido-2182,Cliente 571,2024-03-06,4571.03,Enviado,Empleado 81,Producto 60
Pedido-2964,Cliente 1191,2024-10-28,2931.39,Procesado,Empleado 28,Producto 259
Pedido-1895,Cliente 452,2024-12-01,3802.10,Cancelado,Empleado 18,Producto 96
Pedido-1763,Cliente 253,2025-01-12,3078.33,Cancelado,Empleado 34,Producto 57
Pedido-4882,Cliente 1785,2024-07-04,2101.42,Cancelado,Empleado 4,Producto 31
Pedido-1010,Cliente 381,2024-04-03,703.89,Procesado,Empleado 62,Producto 52
Pedido-3637,Cliente 1385,2024-07-28,1827.01,Enviado,Empleado 96,Producto 9
Pedido-4189,Cliente 1267,2024-02-26,3082.52,Cancelado,Empleado 66,Producto 38
Pedido-4176,Cliente 586,2025-01-02,4640.48,Pendiente,Empleado 68,Producto 205
Pedido-4135,Cliente 995,2025-02-10,1631.82,Entregado,Empleado 57,Producto 98
Pedido-4076,Cliente 752,2025-02-23,4377.31,Entregado,Empleado 26,Producto 120
Pedido-1403,Cliente 848,2024-05-02,454.58,Enviado,Empleado 20,Producto 194
Pedido-408,Cliente 752,2024-10-23,595.95,Entregado,Empleado 80,Producto 107
Pedido-3142,Cliente 1516,2024-06-22,3218.03,Enviado,Empleado 35,Producto 231
Pedido-2452,Cliente 1687,2024-11-05,1006.93,Cancelado,Empleado 77,Producto 46
Pedido-79,Cliente 1347,2025-01-05,1706.72,Pendiente,Empleado 27,Producto 9
Pedido-3331,Cliente 266,2024-06-19,1150.32,Procesado,Empleado 69,Producto 147
Pedido-1534,Cliente 201,2024-07-02,297.65,Procesado,Empleado 6,Producto 93
Pedido-205,Cliente 1086,2024-06-29,980.55,Entregado,Empleado 50,Producto 74
Pedido-385,Cliente 1547,2024-08-26,3725.38,Entregado,Empleado 69,Producto 257
Pedido-2585,Cliente 1570,2024-08-22,747.60,Entregado,Empleado 70,Producto 23
Pedido-1851,Cliente 1640,2024-05-21,3104.04,Cancelado,Empleado 34,Producto 87
Pedido-3853,Cliente 45,2025-02-02,1960.34,Pendiente,Empleado 66,Producto 71
Pedido-4577,Cliente 1441,2024-06-14,3164.41,Entregado,Empleado 27,Producto 190
Pedido-4881,Cliente 1006,2024-04-05,3111.51,Pendiente,Empleado 81,Producto 183
Pedido-2343,Cliente 1648,2024-04-28,808.70,Enviado,Empleado 37,Producto 282
Pedido-2467,Cliente 1557,2024-07-03,1493.64,Procesado,Empleado 99,Producto 216
Pedido-2841,Cliente 362,2024-07-28,4406.99,Pendiente,Empleado 23,Producto 245
Pedido-3883,Cliente 530,2024-03-15,1682.90,Procesado,Empleado 48,Producto 132
Pedido-2896,Cliente 129,2025-01-29,983.18,Cancelado,Empleado 1,Producto 6
Pedido-1092,Cliente 1384,2024-09-17,3841.01,Pendiente,Empleado 27,Producto 150
Pedido-3621,Cliente 1570,2024-12-11,2585.32,Cancelado,Empleado 71,Producto 182
Pedido-1068,Cliente 1199,2024-08-23,4394.18,Entregado,Empleado 62,Producto 181
Pedido-3867,Cliente 1906,2024-08-06,866.57,Entregado,Empleado 77,Producto 283
Pedido-2969,Cliente 1441,2024-06-28,4814.51,Entregado,Empleado 18,Producto 127
Pedido-3259,Cliente 504,2024-05-18,3322.25,Enviado,Empleado 57,Producto 110
Pedido-3593,Cliente 1876,2024-12-30,2891.93,Entregado,Empleado 96,Producto 247
Pedido-756,Cliente 1338,2024-12-06,4197.20,Enviado,Empleado 11,Producto 130
Pedido-4534,Cliente 1927,2024-04-10,1345.50,Enviado,Empleado 86,Producto 32
Pedido-2546,Cliente 1627,2024-11-22,3460.42,Enviado,Empleado 56,Producto 251
Pedido-55,Cliente 1576,2024-08-19,4046.00,Entregado,Empleado 71,Producto 72
Pedido-3300,Cliente 211,2024-08-15,1382.74,Cancelado,Empleado 18,Producto 84
Pedido-2610,Cliente 1194,2025-01-25,2065.09,Enviado,Empleado 26,Producto 281
Pedido-3787,Cliente 476,2024-06-08,3868.78,Procesado,Empleado 99,Producto 117
Pedido-1698,Cliente 718,2024-10-25,2505.89,Entregado,Empleado 90,Producto 200
Pedido-2035,Cliente 1992,2024-08-15,3886.46,Entregado,Empleado 70,Producto 36
Pedido-4195,Cliente 1610,2024-03-16,2197.12,Entregado,Empleado 45,Producto 33
Pedido-397,Cliente 1803,2024-05-21,4596.79,Cancelado,Empleado 97,Producto 118
Pedido-4013,Cliente 168,2024-11-17,961.60,Entregado,Empleado 45,Producto 5
Pedido-3605,Cliente 605,2024-12-24,2126.19,Pendiente,Empleado 54,Producto 210
Pedido-2571,Cliente 613,2024-09-30,795.96,Enviado,Empleado 63,Producto 289
Pedido-3303,Cliente 898,2024-03-12,2921.11,Pendiente,Empleado 71,Producto 69
Pedido-2685,Cliente 375,2024-09-04,651.20,Enviado,Empleado 18,Producto 84
Pedido-3990,Cliente 48,2024-06-05,969.66,Pendiente,Empleado 74,Producto 108
Pedido-1955,Cliente 709,2025-01-24,504.11,Cancelado,Empleado 67,Producto 295
Pedido-1046,Cliente 353,2024-06-08,2514.79,Enviado,Empleado 57,Producto 76
Pedido-2047,Cliente 1245,2025-02-06,4057.98,Enviado,Empleado 66,Producto 41
Pedido-2353,Cliente 1300,2024-08-12,3350.79,Enviado,Empleado 8,Producto 140
Pedido-2204,Cliente 1853,2025-02-12,1606.46,Enviado,Empleado 74,Producto 291
Pedido-1265,Cliente 1915,2024-05-04,4981.59,Enviado,Empleado 63,Producto 88
Pedido-1603,Cliente 1747,2024-03-03,3397.64,Pendiente,Empleado 57,Producto 233
Pedido-1420,Cliente 1558,2024-06-08,439.93,Pendiente,Empleado 32,Producto 295
Pedido-540,Cliente 1371,2024-09-17,4320.61,Enviado,Empleado 14,Producto 258
Pedido-1575,Cliente 1828,2024-03-15,2992.90,Enviado,Empleado 8,Producto 245
Pedido-4979,Cliente 1640,2025-01-14,2280.37,Procesado,Empleado 32,Producto 295
Pedido-2543,Cliente 1440,2024-05-03,484.15,Enviado,Empleado 19,Producto 41
Pedido-2469,Cliente 1243,2024-06-06,2478.65,Entregado,Empleado 5,Producto 27
Pedido-4188,Cliente 1676,2024-12-11,780.91,Entregado,Empleado 17,Producto 61
Pedido-4067,Cliente 1030,2025-02-18,2725.23,Cancelado,Empleado 97,Producto 124
Pedido-4508,Cliente 1077,2024-06-02,3840.33,Pendiente,Empleado 69,Producto 200
Pedido-2013,Cliente 1888,2025-02-22,263.48,Entregado,Empleado 79,Producto 234
Pedido-2591,Cliente 982,2024-06-05,2376.73,Entregado,Empleado 32,Producto 67
Pedido-2262,Cliente 1348,2025-02-15,407.91,Entregado,Empleado 82,Producto 35
Pedido-3696,Cliente 1308,2024-12-23,4320.08,Procesado,Empleado 65,Producto 52
Pedido-256,Cliente 45,2024-03-14,2746.46,Procesado,Empleado 90,Producto 78
Pedido-2259,Cliente 1905,2024-04-20,1089.35,Enviado,Empleado 100,Producto 275
Pedido-1223,Cliente 411,2024-07-26,1203.44,Enviado,Empleado 17,Producto 255
Pedido-2496,Cliente 480,2024-05-30,2125.55,Entregado,Empleado 46,Producto 51
Pedido-2510,Cliente 563,2024-06-12,1227.02,Enviado,Empleado 59,Producto 83
Pedido-3416,Cliente 1876,2024-08-19,2335.06,Cancelado,Empleado 82,Producto 206
Pedido-3237,Cliente 693,2024-11-10,2418.78,Procesado,Empleado 17,Producto 84
Pedido-3202,Cliente 1682,2024-06-12,2785.31,Enviado,Empleado 80,Producto 94
Pedido-1886,Cliente 1013,2024-12-20,1883.78,Enviado,Empleado 49,Producto 80
Pedido-2037,Cliente 1,2024-09-02,464.66,Procesado,Empleado 98,Producto 9
Pedido-2237,Cliente 1037,2024-09-09,4403.90,Cancelado,Empleado 32,Producto 197
Pedido-4914,Cliente 870,2024-08-14,1201.88,Entregado,Empleado 99,Producto 148
Pedido-3923,Cliente 87,2024-09-27,254.31,Procesado,Empleado 46,Producto 264
Pedido-4194,Cliente 1639,2024-10-06,1301.21,Entregado,Empleado 9,Producto 237
Pedido-1868,Cliente 692,2024-09-09,2123.83,Cancelado,Empleado 96,Producto 27
Pedido-335,Cliente 491,2024-07-23,2273.14,Enviado,Empleado 67,Producto 139
Pedido-4908,Cliente 1665,2024-07-14,4218.49,Entregado,Empleado 31,Producto 186
Pedido-4377,Cliente 374,2025-02-06,1219.18,Enviado,Empleado 46,Producto 94
Pedido-1807,Cliente 1553,2024-09-19,467.34,Entregado,Empleado 35,Producto 59
Pedido-3415,Cliente 1598,2024-10-18,768.51,Enviado,Empleado 13,Producto 182
Pedido-3007,Cliente 1360,2024-12-23,820.62,Entregado,Empleado 1,Producto 197
Pedido-1578,Cliente 1514,2025-02-14,4798.35,Entregado,Empleado 8,Producto 50
Pedido-1539,Cliente 480,2024-10-29,4217.85,Enviado,Empleado 81,Producto 99
Pedido-975,Cliente 1726,2024-08-21,3135.17,Cancelado,Empleado 59,Producto 10
Pedido-605,Cliente 303,2025-02-02,3659.77,Cancelado,Empleado 10,Producto 5
Pedido-176,Cliente 1106,2024-03-03,1003.48,Procesado,Empleado 4,Producto 253
Pedido-2692,Cliente 1476,2024-10-05,2315.16,Entregado,Empleado 67,Producto 180
Pedido-960,Cliente 1278,2024-11-22,1858.55,Cancelado,Empleado 6,Producto 194
Pedido-860,Cliente 880,2024-07-08,1541.92,Pendiente,Empleado 84,Producto 259
Pedido-4099,Cliente 1828,2024-05-05,3164.63,Entregado,Empleado 8,Producto 80
Pedido-414,Cliente 37,2024-09-25,2330.56,Procesado,Empleado 90,Producto 70
Pedido-2222,Cliente 1642,2024-05-26,950.26,Cancelado,Empleado 50,Producto 207
Pedido-4676,Cliente 1702,2024-12-10,2442.03,Pendiente,Empleado 80,Producto 207
Pedido-3999,Cliente 581,2024-12-25,2107.65,Pendiente,Empleado 57,Producto 76
Pedido-4306,Cliente 1061,2024-03-18,1228.16,Pendiente,Empleado 86,Producto 17
Pedido-3939,Cliente 1240,2024-06-13,2529.10,Cancelado,Empleado 68,Producto 80
Pedido-1277,Cliente 172,2024-10-21,263.48,Pendiente,Empleado 41,Producto 23
Pedido-139,Cliente 66,2024-03-19,1868.93,Cancelado,Empleado 100,Producto 39
Pedido-2778,Cliente 1593,2025-02-23,2396.53,Pendiente,Empleado 62,Producto 215
Pedido-1844,Cliente 363,2024-08-18,3781.03,Cancelado,Empleado 67,Producto 129
Pedido-4246,Cliente 1246,2024-12-02,3777.52,Cancelado,Empleado 56,Producto 200
Pedido-502,Cliente 1662,2024-10-23,4868.78,Pendiente,Empleado 42,Producto 98
Pedido-633,Cliente 993,2024-10-01,649.30,Cancelado,Empleado 89,Producto 186
Pedido-3315,Cliente 62,2025-01-03,3556.20,Pendiente,Empleado 90,Producto 219
Pedido-3700,Cliente 847,2024-05-03,104.18,Enviado,Empleado 6,Producto 137
Pedido-2974,Cliente 1384,2024-12-29,4477.47,Entregado,Empleado 34,Producto 198
Pedido-3864,Cliente 1828,2025-01-02,4344.36,Enviado,Empleado 81,Producto 72
Pedido-73,Cliente 1521,2024-10-09,313.72,Entregado,Empleado 10,Producto 127
Pedido-4644,Cliente 348,2024-03-27,2007.94,Entregado,Empleado 70,Producto 27
Pedido-4313,Cliente 1536,2024-07-02,620.82,Procesado,Empleado 86,Producto 144
Pedido-1430,Cliente 460,2024-07-28,1756.05,Cancelado,Empleado 68,Producto 180
Pedido-4517,Cliente 1680,2024-11-21,3758.69,Procesado,Empleado 8,Producto 79
Pedido-4765,Cliente 1540,2024-06-26,4950.27,Pendiente,Empleado 82,Producto 105
Pedido-4131,Cliente 695,2024-12-24,4679.93,Enviado,Empleado 20,Producto 13
Pedido-2092,Cliente 1703,2024-09-27,4460.01,Enviado,Empleado 17,Producto 165
Pedido-3376,Cliente 96,2025-01-08,4367.22,Procesado,Empleado 36,Producto 190
Pedido-2407,Cliente 830,2024-05-23,4766.44,Procesado,Empleado 77,Producto 228
Pedido-3687,Cliente 1261,2024-05-13,2241.72,Enviado,Empleado 14,Producto 229
Pedido-1584,Cliente 991,2024-07-09,3271.08,Enviado,Empleado 45,Producto 98
Pedido-441,Cliente 1686,2024-07-11,2052.60,Cancelado,Empleado 66,Producto 282
Pedido-1969,Cliente 378,2024-05-22,828.15,Procesado,Empleado 37,Producto 168
Pedido-978,Cliente 1328,2024-07-12,1918.49,Pendiente,Empleado 59,Producto 184
Pedido-3027,Cliente 221,2024-09-24,2173.02,Entregado,Empleado 20,Producto 251
