N̼mero de Pedido,Cliente,Fecha del Pedido,Monto Total,Estado del Pedido,Ejecutivo Responsable,Producto Comprado
Pedido-1217,a01aj00000wPw62AAC,2024-03-08,2211.94,Cancelado,a02aj000008MD6KAAW,a00aj00000hTUc7AAG
Pedido-3661,a01aj00000wQ3imAAC,2024-08-26,4793.45,Pendiente,a02aj000008MD60AAG,a00aj00000hTzwbAAC
Pedido-1753,a01aj00000wPY7ZAAW,2024-07-18,4363.48,Enviado,a02aj000008MD5VAAW,a00aj00000hTzwRAAS
Pedido-2102,a01aj00000wQ3ZQAA0,2024-08-27,2154.06,Pendiente,a02aj000008MD5JAAW,a00aj00000hTzw0AAC
Pedido-3698,a01aj00000wQ3tWAAS,2024-06-18,2651.64,Pendiente,a02aj000008MD6RAAW,a00aj00000hTUbeAAG
Pedido-2725,a01aj00000wQ3kfAAC,2024-06-14,4710.98,Entregado,a02aj000008MD5PAAW,a00aj00000hTzwIAAS
Pedido-1732,a01aj00000wQ3aKAAS,2024-03-05,4250.81,Cancelado,a02aj000008MD5iAAG,a00aj00000hTUbmAAG
Pedido-1664,a01aj00000wQ3uJAAS,2025-01-23,2835.57,Procesado,a02aj000008MD5HAAW,a00aj00000hTUcOAAW
Pedido-2242,a01aj00000wPY7wAAG,2025-01-16,1705.05,Cancelado,a02aj000008MD5cAAG,a00aj00000hTUcvAAG
Pedido-3369,a01aj00000wQ3qxAAC,2025-02-24,171.75,Procesado,a02aj000008MD5lAAG,a00aj00000hTUbYAAW
Pedido-2159,a01aj00000wPY81AAG,2024-06-28,2956.49,Entregado,a02aj000008MD5OAAW,a00aj00000hTUcWAAW
Pedido-4209,a01aj00000wQ3g8AAC,2024-06-04,1322.78,Entregado,a02aj000008MD6DAAW,a00aj00000hTzvXAAS
Pedido-3244,a01aj00000wQ3gCAAS,2024-07-26,105.15,Entregado,a02aj000008MD5dAAG,a00aj00000hTUbkAAG
Pedido-296,a01aj00000wPY72AAG,2024-08-20,882.53,Pendiente,a02aj000008MD5vAAG,a00aj00000hTgyPAAS
Pedido-1875,a01aj00000wQ3a1AAC,2024-11-25,2155.10,Pendiente,a02aj000008MD5xAAG,a00aj00000hTUc5AAG
Pedido-3782,a01aj00000wPY7BAAW,2024-05-07,2562.57,Pendiente,a02aj000008MD5kAAG,a00aj00000hTzvzAAC
Pedido-2144,a01aj00000wQ3siAAC,2024-04-21,4248.68,Procesado,a02aj000008MD5wAAG,a00aj00000hTUc9AAG
Pedido-1758,a01aj00000wQ3l4AAC,2024-12-06,264.81,Procesado,a02aj000008MD5xAAG,a00aj00000hTUcYAAW
Pedido-2759,a01aj00000wPw7LAAS,2024-09-22,4956.65,Pendiente,a02aj000008MD5qAAG,a00aj00000hTgxrAAC
Pedido-2105,a01aj00000wQ3fGAAS,2024-06-27,377.96,Enviado,a02aj000008MD5wAAG,a00aj00000hTUcSAAW
Pedido-329,a01aj00000wPw6xAAC,2024-09-29,3424.06,Entregado,a02aj000008MD61AAG,a00aj00000hTUcIAAW
Pedido-3033,a01aj00000wQ3s9AAC,2024-09-15,106.14,Pendiente,a02aj000008MD5MAAW,a00aj00000hTgxvAAC
Pedido-4441,a01aj00000wQ3roAAC,2024-07-08,3605.92,Procesado,a02aj000008MD5oAAG,a00aj00000hTgxsAAC
Pedido-3117,a01aj00000wQ3ipAAC,2024-11-25,4195.20,Pendiente,a02aj000008MD66AAG,a00aj00000hTzwzAAC
Pedido-2727,a01aj00000wPw6eAAC,2024-09-10,4646.28,Cancelado,a02aj000008MD5IAAW,a00aj00000hTzwPAAS
Pedido-4092,a01aj00000wQ3ssAAC,2024-05-01,3773.70,Cancelado,a02aj000008MD5sAAG,a00aj00000hTzw0AAC
Pedido-1531,a01aj00000wQ0qOAAS,2024-05-12,3349.42,Procesado,a02aj000008MD6MAAW,a00aj00000hTUcoAAG
Pedido-1843,a01aj00000wQ3i4AAC,2024-10-10,4504.11,Enviado,a02aj000008MD5MAAW,a00aj00000hTgyWAAS
Pedido-26,a01aj00000wQ3Z7AAK,2024-10-13,3209.42,Enviado,a02aj000008MD5qAAG,a00aj00000hTzwxAAC
Pedido-4396,a01aj00000wPw6gAAC,2024-08-25,1695.76,Procesado,a02aj000008MD6GAAW,a00aj00000hTzwDAAS
Pedido-4065,a01aj00000wPw7AAAS,2025-01-28,3831.05,Entregado,a02aj000008MD62AAG,a00aj00000hTzw2AAC
Pedido-1608,a01aj00000wQ3lWAAS,2024-03-26,3951.37,Enviado,a02aj000008MD5KAAW,a00aj00000hTUcEAAW
Pedido-1349,a01aj00000wQ3lAAAS,2024-11-11,785.58,Cancelado,a02aj000008MD5ZAAW,a00aj00000hTUcxAAG
Pedido-3194,a01aj00000wQ3fFAAS,2024-05-19,1867.19,Cancelado,a02aj000008MD5gAAG,a00aj00000hTzwWAAS
Pedido-1791,a01aj00000wQ3k0AAC,2024-12-23,3734.47,Cancelado,a02aj000008MD5xAAG,a00aj00000hTzwJAAS
Pedido-731,a01aj00000wQ0q6AAC,2025-01-25,142.87,Procesado,a02aj000008MD5sAAG,a00aj00000hTgxwAAC
Pedido-4142,a01aj00000wQ3rPAAS,2024-03-17,146.14,Procesado,a02aj000008MD5MAAW,a00aj00000hTUcKAAW
Pedido-2677,a01aj00000wQ3YqAAK,2025-02-19,980.14,Pendiente,a02aj000008MD5OAAW,a00aj00000hTzwFAAS
Pedido-4853,a01aj00000wQ3sCAAS,2024-03-30,1510.59,Procesado,a02aj000008MD5pAAG,a00aj00000hTUbyAAG
Pedido-3815,a01aj00000wQ3g0AAC,2024-07-08,2695.79,Cancelado,a02aj000008MD5NAAW,a00aj00000hTUcHAAW
Pedido-501,a01aj00000wPw6zAAC,2024-08-19,370.34,Enviado,a02aj000008MD6PAAW,a00aj00000hTUbjAAG
Pedido-3189,a01aj00000wQ3kRAAS,2025-02-16,758.35,Pendiente,a02aj000008MD5LAAW,a00aj00000hTUcKAAW
Pedido-2529,a01aj00000wQ0pkAAC,2024-10-21,1639.17,Enviado,a02aj000008MD65AAG,a00aj00000hTzvvAAC
Pedido-4409,a01aj00000wPw6QAAS,2024-09-10,3168.62,Entregado,a02aj000008MD5fAAG,a00aj00000hTUbjAAG
Pedido-1109,a01aj00000wQ3clAAC,2025-01-27,3776.77,Entregado,a02aj000008MD5NAAW,a00aj00000hTzvSAAS
Pedido-1279,a01aj00000wQ3lSAAS,2025-02-10,4012.32,Enviado,a02aj000008MD5LAAW,a00aj00000hTzvRAAS
Pedido-456,a01aj00000wQ3fKAAS,2024-12-12,4103.19,Cancelado,a02aj000008MD5zAAG,a00aj00000hTUc1AAG
Pedido-653,a01aj00000wQ3u8AAC,2024-11-10,1638.98,Cancelado,a02aj000008MD5IAAW,a00aj00000hTzwyAAC
Pedido-2044,a01aj00000wQ3tVAAS,2025-02-01,616.97,Procesado,a02aj000008MD6EAAW,a00aj00000hTUcOAAW
Pedido-3389,a01aj00000wQ3qxAAC,2024-11-01,3304.59,Entregado,a02aj000008MD68AAG,a00aj00000hTzvaAAC
Pedido-3937,a01aj00000wQ3o1AAC,2024-04-08,3177.88,Entregado,a02aj000008MD5XAAW,a00aj00000hTUc0AAG
Pedido-2401,a01aj00000wQ3Z7AAK,2024-09-01,4469.57,Enviado,a02aj000008MD6MAAW,a00aj00000hTzwPAAS
Pedido-1179,a01aj00000wQ3sCAAS,2024-04-10,3011.85,Entregado,a02aj000008MD6PAAW,a00aj00000hTUctAAG
Pedido-364,a01aj00000wQ3uIAAS,2024-05-19,1688.67,Pendiente,a02aj000008MD6EAAW,a00aj00000hTgyYAAS
Pedido-900,a01aj00000wQ3ZXAA0,2024-11-10,4894.75,Enviado,a02aj000008MD64AAG,a00aj00000hTUcRAAW
Pedido-1975,a01aj00000wQ3l0AAC,2024-10-24,188.74,Pendiente,a02aj000008MD6CAAW,a00aj00000hTgxvAAC
Pedido-1016,a01aj00000wPw7IAAS,2024-03-08,4641.81,Entregado,a02aj000008MD6IAAW,a00aj00000hTzwWAAS
Pedido-1184,a01aj00000wQ3YlAAK,2024-10-19,4272.34,Enviado,a02aj000008MD60AAG,a00aj00000hTgybAAC
Pedido-2577,a01aj00000wPY75AAG,2024-06-04,4127.43,Procesado,a02aj000008MD5LAAW,a00aj00000hTUcZAAW
Pedido-4621,a01aj00000wQ3jQAAS,2024-07-05,1835.79,Pendiente,a02aj000008MD5tAAG,a00aj00000hTUbaAAG
Pedido-3017,a01aj00000wQ3kaAAC,2024-11-09,3058.20,Cancelado,a02aj000008MD6BAAW,a00aj00000hTzwrAAC
Pedido-4533,a01aj00000wPY7IAAW,2024-11-16,3757.56,Enviado,a02aj000008MD68AAG,a00aj00000hTUcxAAG
Pedido-4795,a01aj00000wQ3rKAAS,2024-12-13,1995.66,Enviado,a02aj000008MD5SAAW,a00aj00000hTUbtAAG
Pedido-2142,a01aj00000wQ3krAAC,2025-01-09,4652.10,Cancelado,a02aj000008MD5eAAG,a00aj00000hTUbtAAG
Pedido-3001,a01aj00000wQ3gGAAS,2024-03-11,4373.23,Entregado,a02aj000008MD6EAAW,a00aj00000hTzw6AAC
Pedido-1432,a01aj00000wQ3tPAAS,2024-09-27,3624.65,Entregado,a02aj000008MD5fAAG,a00aj00000hTgxtAAC
Pedido-334,a01aj00000wPw7HAAS,2024-12-18,3958.08,Cancelado,a02aj000008MD6OAAW,a00aj00000hTUcvAAG
Pedido-4315,a01aj00000wQ3nmAAC,2024-12-29,515.00,Entregado,a02aj000008MD5RAAW,a00aj00000hTUcwAAG
Pedido-3397,a01aj00000wQ3rmAAC,2024-08-21,456.75,Cancelado,a02aj000008MD6NAAW,a00aj00000hTUctAAG
Pedido-906,a01aj00000wQ3Z1AAK,2024-03-04,4480.68,Cancelado,a02aj000008MD5yAAG,a00aj00000hTUbwAAG
Pedido-1706,a01aj00000wQ3ZVAA0,2024-08-12,4247.31,Procesado,a02aj000008MD5rAAG,a00aj00000hTzvUAAS
Pedido-1322,a01aj00000wQ3iAAAS,2025-01-17,2902.38,Entregado,a02aj000008MD67AAG,a00aj00000hTzwfAAC
Pedido-666,a01aj00000wQ3uBAAS,2024-04-23,1957.91,Cancelado,a02aj000008MD5uAAG,a00aj00000hTzveAAC
Pedido-870,a01aj00000wPY7PAAW,2024-09-04,2076.59,Entregado,a02aj000008MD62AAG,a00aj00000hTUcYAAW
Pedido-202,a01aj00000wQ3ZcAAK,2024-11-14,639.83,Entregado,a02aj000008MD68AAG,a00aj00000hTUceAAG
Pedido-3796,a01aj00000wQ3jHAAS,2024-04-12,2780.24,Cancelado,a02aj000008MD62AAG,a00aj00000hTUcpAAG
Pedido-4922,a01aj00000wQ3ZCAA0,2024-07-30,2607.09,Enviado,a02aj000008MD5mAAG,a00aj00000hTUcnAAG
Pedido-306,a01aj00000wQ3iXAAS,2024-06-12,3957.43,Entregado,a02aj000008MD5IAAW,a00aj00000hTzwsAAC
Pedido-4733,a01aj00000wPw6FAAS,2024-06-04,2315.34,Cancelado,a02aj000008MD65AAG,a00aj00000hTzwOAAS
Pedido-4714,a01aj00000wQ3swAAC,2024-12-16,1784.34,Cancelado,a02aj000008MD6OAAW,a00aj00000hTUbgAAG
Pedido-3830,a01aj00000wPw6NAAS,2024-06-25,4298.50,Pendiente,a02aj000008MD5XAAW,a00aj00000hTzwjAAC
Pedido-4264,a01aj00000wQ3u1AAC,2024-04-16,1741.50,Procesado,a02aj000008MD5tAAG,a00aj00000hTgyGAAS
Pedido-3733,a01aj00000wQ0qOAAS,2024-06-19,1749.92,Cancelado,a02aj000008MD6AAAW,a00aj00000hTzwjAAC
Pedido-1553,a01aj00000wQ3i1AAC,2024-09-06,4988.94,Pendiente,a02aj000008MD5KAAW,a00aj00000hTzwsAAC
Pedido-3275,a01aj00000wQ3c7AAC,2024-12-08,4266.22,Entregado,a02aj000008MD5iAAG,a00aj00000hTUbvAAG
Pedido-616,a01aj00000wPY7xAAG,2024-03-22,837.78,Entregado,a02aj000008MD5qAAG,a00aj00000hTzvzAAC
Pedido-3296,a01aj00000wQ3qiAAC,2024-05-20,2098.26,Procesado,a02aj000008MD64AAG,a00aj00000hTUcpAAG
Pedido-4219,a01aj00000wQ3sUAAS,2025-01-30,1198.77,Cancelado,a02aj000008MD5eAAG,a00aj00000hTzwTAAS
Pedido-4187,a01aj00000wQ3jyAAC,2024-03-01,3208.55,Enviado,a02aj000008MD6FAAW,a00aj00000hTzwGAAS
Pedido-3771,a01aj00000wQ3rSAAS,2025-01-29,4826.05,Enviado,a02aj000008MD5uAAG,a00aj00000hTUbaAAG
Pedido-2938,a01aj00000wQ3lBAAS,2024-07-23,3466.50,Procesado,a02aj000008MD5aAAG,a00aj00000hTzwQAAS
Pedido-824,a01aj00000wQ3qzAAC,2024-03-22,3203.42,Enviado,a02aj000008MD63AAG,a00aj00000hTUcNAAW
Pedido-748,a01aj00000wQ3j6AAC,2024-03-11,139.85,Cancelado,a02aj000008MD6EAAW,a00aj00000hTUbXAAW
Pedido-3313,a01aj00000wQ3l4AAC,2024-08-11,538.48,Cancelado,a02aj000008MD6FAAW,a00aj00000hTzwOAAS
Pedido-4710,a01aj00000wPY72AAG,2024-11-27,4281.22,Procesado,a02aj000008MD5tAAG,a00aj00000hTzwMAAS
Pedido-2397,a01aj00000wQ3g4AAC,2024-03-16,1254.29,Pendiente,a02aj000008MD5sAAG,a00aj00000hTUbkAAG
Pedido-1948,a01aj00000wQ3tYAAS,2024-05-28,3916.47,Cancelado,a02aj000008MD5iAAG,a00aj00000hTUcQAAW
Pedido-1661,a01aj00000wPw6SAAS,2024-11-11,291.61,Pendiente,a02aj000008MD5VAAW,a00aj00000hTzwAAAS
Pedido-3225,a01aj00000wQ3r0AAC,2024-12-03,2667.37,Procesado,a02aj000008MD6LAAW,a00aj00000hTgyBAAS
Pedido-3750,a01aj00000wQ3k3AAC,2024-12-18,2571.58,Enviado,a02aj000008MD5rAAG,a00aj00000hTzvmAAC
Pedido-29,a01aj00000wQ3lHAAS,2024-03-09,4668.80,Enviado,a02aj000008MD6OAAW,a00aj00000hTgy1AAC
Pedido-1902,a01aj00000wQ3czAAC,2024-04-20,2504.64,Procesado,a02aj000008MD5cAAG,a00aj00000hTgxsAAC
Pedido-407,a01aj00000wQ3rBAAS,2025-02-06,384.30,Cancelado,a02aj000008MD5JAAW,a00aj00000hTUbaAAG
Pedido-593,a01aj00000wQ3kaAAC,2024-06-11,3860.12,Procesado,a02aj000008MD5bAAG,a00aj00000hTzvsAAC
Pedido-1919,a01aj00000wPY7fAAG,2024-08-07,1150.02,Entregado,a02aj000008MD5zAAG,a00aj00000hTUcaAAG
Pedido-591,a01aj00000wQ3ocAAC,2024-11-14,2538.21,Entregado,a02aj000008MD5iAAG,a00aj00000hTgybAAC
Pedido-324,a01aj00000wQ3jKAAS,2024-06-09,2347.64,Cancelado,a02aj000008MD5vAAG,a00aj00000hTzvXAAS
Pedido-724,a01aj00000wQ3aJAAS,2024-09-17,2737.64,Entregado,a02aj000008MD5kAAG,a00aj00000hTzw5AAC
Pedido-4353,a01aj00000wPY6pAAG,2024-06-16,4385.61,Pendiente,a02aj000008MD5XAAW,a00aj00000hTzwtAAC
Pedido-3525,a01aj00000wPY77AAG,2024-06-02,2413.03,Enviado,a02aj000008MD5lAAG,a00aj00000hTzwhAAC
Pedido-4029,a01aj00000wQ3qpAAC,2025-02-10,2326.77,Pendiente,a02aj000008MD5jAAG,a00aj00000hTzvPAAS
Pedido-1199,a01aj00000wQ3jGAAS,2024-04-12,3079.12,Enviado,a02aj000008MD6OAAW,a00aj00000hTzwLAAS
Pedido-326,a01aj00000wQ3oZAAS,2024-09-23,3289.28,Cancelado,a02aj000008MD6RAAW,a00aj00000hTUcRAAW
Pedido-1138,a01aj00000wQ3u8AAC,2024-11-27,2135.39,Enviado,a02aj000008MD6LAAW,a00aj00000hTgyYAAS
Pedido-521,a01aj00000wQ3j3AAC,2024-07-08,4964.94,Entregado,a02aj000008MD5HAAW,a00aj00000hTzwfAAC
Pedido-1549,a01aj00000wQ3g9AAC,2024-08-20,232.69,Pendiente,a02aj000008MD67AAG,a00aj00000hTzwkAAC
Pedido-4631,a01aj00000wQ3YrAAK,2025-02-15,388.69,Entregado,a02aj000008MD5lAAG,a00aj00000hTgxzAAC
Pedido-4600,a01aj00000wQ3gRAAS,2024-04-08,1062.98,Pendiente,a02aj000008MD6QAAW,a00aj00000hTUbYAAW
Pedido-2840,a01aj00000wQ0q2AAC,2024-09-20,2813.32,Cancelado,a02aj000008MD5UAAW,a00aj00000hTUc1AAG
Pedido-4144,a01aj00000wQ3odAAC,2024-07-31,2244.56,Cancelado,a02aj000008MD6EAAW,a00aj00000hTzvuAAC
Pedido-3089,a01aj00000wQ3rnAAC,2024-05-26,4387.91,Cancelado,a02aj000008MD5SAAW,a00aj00000hTzwVAAS
Pedido-1535,a01aj00000wQ3i5AAC,2024-08-03,4913.31,Entregado,a02aj000008MD5gAAG,a00aj00000hTUcLAAW
Pedido-1801,a01aj00000wQ3oQAAS,2025-01-05,4790.82,Cancelado,a02aj000008MD5oAAG,a00aj00000hTgy5AAC
Pedido-449,a01aj00000wQ3jZAAS,2024-06-02,2574.08,Pendiente,a02aj000008MD5FAAW,a00aj00000hTzvVAAS
Pedido-1233,a01aj00000wQ3Z9AAK,2024-09-07,3708.05,Cancelado,a02aj000008MD5oAAG,a00aj00000hTUbWAAW
Pedido-2036,a01aj00000wQ3tBAAS,2024-09-18,3824.40,Pendiente,a02aj000008MD5QAAW,a00aj00000hTUbcAAG
Pedido-1081,a01aj00000wPw6iAAC,2024-12-31,4912.26,Entregado,a02aj000008MD5eAAG,a00aj00000hTzw9AAC
Pedido-3358,a01aj00000wPY7hAAG,2024-08-01,2507.70,Pendiente,a02aj000008MD6OAAW,a00aj00000hTUcWAAW
Pedido-10,a01aj00000wQ3tNAAS,2024-06-25,295.19,Enviado,a02aj000008MD5qAAG,a00aj00000hTgxuAAC
Pedido-4593,a01aj00000wPY7wAAG,2025-02-01,450.01,Cancelado,a02aj000008MD5NAAW,a00aj00000hTzx0AAC
Pedido-996,a01aj00000wQ3fNAAS,2024-11-16,4218.80,Entregado,a02aj000008MD64AAG,a00aj00000hTgyOAAS
Pedido-12,a01aj00000wQ3fkAAC,2024-09-25,1801.46,Procesado,a02aj000008MD6GAAW,a00aj00000hTzvqAAC
Pedido-3789,a01aj00000wQ3iaAAC,2024-09-09,3789.93,Enviado,a02aj000008MD68AAG,a00aj00000hTzwLAAS
Pedido-1177,a01aj00000wQ3nWAAS,2024-03-30,290.48,Procesado,a02aj000008MD5VAAW,a00aj00000hTUc7AAG
Pedido-527,a01aj00000wQ3gUAAS,2024-06-28,3358.89,Pendiente,a02aj000008MD5jAAG,a00aj00000hTUbXAAW
Pedido-1164,a01aj00000wQ0qMAAS,2024-11-07,535.01,Cancelado,a02aj000008MD5ZAAW,a00aj00000hTUcCAAW
Pedido-1907,a01aj00000wPw6lAAC,2024-06-21,2815.86,Procesado,a02aj000008MD6CAAW,a00aj00000hTzvOAAS
Pedido-3246,a01aj00000wQ3iVAAS,2024-10-29,3694.00,Entregado,a02aj000008MD5iAAG,a00aj00000hTUbtAAG
Pedido-3095,a01aj00000wQ3fKAAS,2025-01-18,2291.90,Pendiente,a02aj000008MD5XAAW,a00aj00000hTgyNAAS
Pedido-1789,a01aj00000wQ3icAAC,2024-12-23,2836.23,Cancelado,a02aj000008MD5GAAW,a00aj00000hTUcpAAG
Pedido-4850,a01aj00000wQ3YuAAK,2024-03-24,3643.83,Procesado,a02aj000008MD5tAAG,a00aj00000hTzwwAAC
Pedido-631,a01aj00000wQ0pyAAC,2024-06-29,988.68,Enviado,a02aj000008MD5vAAG,a00aj00000hTgxwAAC
Pedido-1427,a01aj00000wQ3ZkAAK,2024-07-17,4771.12,Pendiente,a02aj000008MD6NAAW,a00aj00000hTgyZAAS
Pedido-4098,a01aj00000wQ3fqAAC,2024-07-10,305.67,Procesado,a02aj000008MD6IAAW,a00aj00000hTzx0AAC
Pedido-3454,a01aj00000wQ3aEAAS,2025-01-30,1842.71,Entregado,a02aj000008MD6CAAW,a00aj00000hTUc1AAG
Pedido-2880,a01aj00000wPw5wAAC,2024-06-12,4442.05,Procesado,a02aj000008MD6HAAW,a00aj00000hTzwvAAC
Pedido-3432,a01aj00000wQ3hBAAS,2024-10-10,243.00,Procesado,a02aj000008MD62AAG,a00aj00000hTzvuAAC
Pedido-1487,a01aj00000wQ3gTAAS,2025-02-24,4074.40,Procesado,a02aj000008MD5WAAW,a00aj00000hTgyBAAS
Pedido-909,a01aj00000wQ3gNAAS,2024-07-10,1244.92,Pendiente,a02aj000008MD6KAAW,a00aj00000hTzwAAAS
Pedido-1276,a01aj00000wQ3iWAAS,2025-01-31,981.58,Cancelado,a02aj000008MD5tAAG,a00aj00000hTzwhAAC
Pedido-4950,a01aj00000wQ0qgAAC,2024-03-13,632.67,Procesado,a02aj000008MD67AAG,a00aj00000hTzwQAAS
Pedido-3647,a01aj00000wQ3hMAAS,2024-10-04,376.11,Procesado,a02aj000008MD6LAAW,a00aj00000hTgy3AAC
Pedido-1336,a01aj00000wQ3ZAAA0,2024-08-05,2852.54,Entregado,a02aj000008MD60AAG,a00aj00000hTUbZAAW
Pedido-526,a01aj00000wQ0qrAAC,2024-06-19,2240.82,Procesado,a02aj000008MD5oAAG,a00aj00000hTzwlAAC
Pedido-3205,a01aj00000wQ0q9AAC,2024-11-12,874.33,Procesado,a02aj000008MD5VAAW,a00aj00000hTUcjAAG
Pedido-2498,a01aj00000wQ3YrAAK,2025-01-28,1966.33,Procesado,a02aj000008MD6NAAW,a00aj00000hTUcqAAG
Pedido-3800,a01aj00000wQ0pZAAS,2025-01-13,1093.76,Enviado,a02aj000008MD5GAAW,a00aj00000hTUcDAAW
Pedido-3125,a01aj00000wPY7qAAG,2025-02-01,1602.88,Procesado,a02aj000008MD5rAAG,a00aj00000hTzwAAAS
Pedido-152,a01aj00000wQ3t7AAC,2025-02-18,2302.36,Cancelado,a02aj000008MD6NAAW,a00aj00000hTzvwAAC
Pedido-46,a01aj00000wQ3hVAAS,2024-08-27,4657.41,Cancelado,a02aj000008MD6JAAW,a00aj00000hTzvyAAC
Pedido-2648,a01aj00000wQ3suAAC,2024-06-14,3456.20,Procesado,a02aj000008MD6NAAW,a00aj00000hTzw9AAC
Pedido-337,a01aj00000wPw6uAAC,2024-06-05,535.67,Cancelado,a02aj000008MD62AAG,a00aj00000hTgyaAAC
Pedido-1147,a01aj00000wQ3ZAAA0,2024-09-17,4409.56,Cancelado,a02aj000008MD6JAAW,a00aj00000hTUcEAAW
Pedido-1730,a01aj00000wQ3rLAAS,2024-06-27,271.42,Procesado,a02aj000008MD64AAG,a00aj00000hTgxzAAC
Pedido-4691,a01aj00000wPY7wAAG,2024-07-16,1450.42,Cancelado,a02aj000008MD5yAAG,a00aj00000hTzwCAAS
Pedido-195,a01aj00000wQ3k6AAC,2024-12-12,1921.95,Procesado,a02aj000008MD5qAAG,a00aj00000hTzwlAAC
Pedido-3878,a01aj00000wQ3geAAC,2024-10-12,806.24,Enviado,a02aj000008MD5KAAW,a00aj00000hTUcRAAW
Pedido-3803,a01aj00000wQ3rJAAS,2024-04-04,3603.24,Procesado,a02aj000008MD6FAAW,a00aj00000hTUcUAAW
Pedido-3387,a01aj00000wQ3iJAAS,2025-01-30,3686.06,Cancelado,a02aj000008MD6RAAW,a00aj00000hTzwjAAC
Pedido-3064,a01aj00000wQ3nwAAC,2024-10-27,4268.75,Procesado,a02aj000008MD5aAAG,a00aj00000hTUc2AAG
Pedido-1027,a01aj00000wQ3nlAAC,2024-04-05,1639.50,Procesado,a02aj000008MD5qAAG,a00aj00000hTUd1AAG
Pedido-4453,a01aj00000wQ3tpAAC,2024-09-17,3096.91,Entregado,a02aj000008MD6GAAW,a00aj00000hTzvlAAC
Pedido-3925,a01aj00000wQ3rWAAS,2024-05-01,4152.26,Cancelado,a02aj000008MD6RAAW,a00aj00000hTzvYAAS
Pedido-4931,a01aj00000wQ3h8AAC,2024-12-21,385.22,Cancelado,a02aj000008MD5xAAG,a00aj00000hTUcxAAG
Pedido-4923,a01aj00000wQ3roAAC,2024-05-18,2604.38,Entregado,a02aj000008MD5lAAG,a00aj00000hTgy9AAC
Pedido-799,a01aj00000wQ3jKAAS,2024-05-01,3415.43,Entregado,a02aj000008MD6PAAW,a00aj00000hTzwHAAS
Pedido-1600,a01aj00000wQ3thAAC,2024-05-15,2335.28,Enviado,a02aj000008MD5bAAG,a00aj00000hTgyJAAS
Pedido-2188,a01aj00000wQ3gmAAC,2024-06-24,1941.30,Cancelado,a02aj000008MD5HAAW,a00aj00000hTzvvAAC
Pedido-2202,a01aj00000wQ3reAAC,2024-09-18,1800.40,Pendiente,a02aj000008MD6CAAW,a00aj00000hTgxrAAC
Pedido-3488,a01aj00000wQ3k7AAC,2024-05-29,2839.94,Enviado,a02aj000008MD5bAAG,a00aj00000hTUcyAAG
Pedido-2859,a01aj00000wQ3lKAAS,2024-05-05,2382.55,Entregado,a02aj000008MD61AAG,a00aj00000hTgxyAAC
Pedido-3905,a01aj00000wQ3oqAAC,2024-05-20,1685.56,Pendiente,a02aj000008MD5UAAW,a00aj00000hTUbeAAG
Pedido-3072,a01aj00000wQ3cnAAC,2025-01-12,395.53,Enviado,a02aj000008MD5ZAAW,a00aj00000hTzvnAAC
Pedido-1433,a01aj00000wQ3nxAAC,2024-09-14,1810.76,Procesado,a02aj000008MD6EAAW,a00aj00000hTUclAAG
Pedido-811,a01aj00000wPY87AAG,2024-08-15,3510.19,Cancelado,a02aj000008MD66AAG,a00aj00000hTzwHAAS
Pedido-4399,a01aj00000wQ3fKAAS,2024-03-25,178.08,Pendiente,a02aj000008MD6NAAW,a00aj00000hTUbmAAG
Pedido-2658,a01aj00000wPw6WAAS,2025-02-01,1774.34,Cancelado,a02aj000008MD6DAAW,a00aj00000hTUcDAAW
Pedido-178,a01aj00000wQ3j4AAC,2024-07-16,3029.77,Procesado,a02aj000008MD5lAAG,a00aj00000hTUboAAG
Pedido-54,a01aj00000wQ3ofAAC,2024-05-12,4462.13,Cancelado,a02aj000008MD6GAAW,a00aj00000hTzw0AAC
Pedido-4113,a01aj00000wQ3rFAAS,2024-04-13,1668.28,Pendiente,a02aj000008MD5jAAG,a00aj00000hTUbXAAW
Pedido-1123,a01aj00000wPw6SAAS,2025-02-24,4166.01,Cancelado,a02aj000008MD5jAAG,a00aj00000hTzx2AAC
Pedido-1554,a01aj00000wQ3jQAAS,2024-09-10,2279.89,Cancelado,a02aj000008MD5jAAG,a00aj00000hTzvNAAS
Pedido-119,a01aj00000wQ3fBAAS,2024-03-05,2793.04,Cancelado,a02aj000008MD5dAAG,a00aj00000hTUc6AAG
Pedido-1372,a01aj00000wQ3gIAAS,2024-03-26,1532.00,Procesado,a02aj000008MD5GAAW,a00aj00000hTzw0AAC
Pedido-675,a01aj00000wQ3ZUAA0,2024-05-03,475.37,Procesado,a02aj000008MD69AAG,a00aj00000hTUcTAAW
Pedido-1540,a01aj00000wPY83AAG,2025-02-06,2064.31,Cancelado,a02aj000008MD6BAAW,a00aj00000hTzvZAAS
Pedido-1346,a01aj00000wQ3sPAAS,2024-05-01,4152.39,Procesado,a02aj000008MD5vAAG,a00aj00000hTUcgAAG
Pedido-1711,a01aj00000wPY73AAG,2025-01-24,1180.52,Enviado,a02aj000008MD5fAAG,a00aj00000hTzwdAAC
Pedido-2238,a01aj00000wQ3qoAAC,2024-11-09,595.60,Entregado,a02aj000008MD5XAAW,a00aj00000hTzwWAAS
Pedido-754,a01aj00000wQ3r3AAC,2024-05-05,2361.26,Entregado,a02aj000008MD6AAAW,a00aj00000hTUc1AAG
